comment_id,text,source,overall,plot,acting,director,music,visual,confidence
b24e813e09e1,phải chi phim của nhà_nước làm_bằng 1 góc của openheiner cũng được,youtube_new,negative,none,none,none,none,none,0.88
9df6dc332391,mình rất thích xem phim lịch_sử có những đoạn đã khóc thật_sự,youtube_new,positive,positive,none,none,none,none,0.92
83e668201eda,"cũng hay đó , mà nhái the pianist nên mới hay vậy đó , phim người_ta từ gần 20 chục năm trước mà thừa sức đút_túi cái phim ăn_theo này , thêm quả kĩ_xảo 3xu nữa thì xứng_đáng oscar luôn nha",youtube_new,negative,negative,none,none,none,negative,0.88
72fbd36cf5c6,đây là những bộ phim ta hướng đến . chứ ai như lũ fan cuồng lisa nhảy thoát y black pink . giờ lắm lũ fan cuồng đó quá nên bộ phim này vẫn chưa thể kéo lũ fan cuồng tỉnh_ngộ được,youtube_new,positive,none,none,none,none,none,0.85
d2d4d5cdfb15,cảm_ơn kênh đã review phim rất chi_tiết . gia_đình mình sẽ xếp_hàng mua vé để xem,youtube_new,positive,none,none,none,none,none,0.92
ad7deaf801ef,hai dv chính nhìn không hợp vai,youtube_new,none,none,negative,none,none,none,0.96
6429077492a2,kỹ xão ấn độ và siêu_nhân tàu khựa còn phải gọi phim này là cụ : rolling_on_the_floor_laughing :,youtube_new,none,none,none,none,none,negative,0.88
0617f09a8036,"mé cười vkl cái tư_duy của mấy b kia chê thoại , phục_trang , cảnh quay các thứ thì các cháu chửi & quot ; mài có sống ở thời đó không mà biết mà chê & quot ; , & quot ; kinh_phí có chừng đó mài đòi_hỏi cl gì & quot ; chê nội_dung sến súa , cường_điệu thì các cháu chửi & quot ; phim chỉ bám theo lịch_sử , tuyên_truyền lòng yêu nước , làm phim điện_ảnh mà đòi thực_tế thì cút đi mà xem phim tài_liệu & quot ; nhưng đến khi chê nội_dung lê_thê , cách làm phim không chuyên_nghiệp , không mang_vẻ đẹp của phim điện_ảnh thì các cháu lại chửi tiếp & quot ; muốn xem điện_ảnh thì cút qua mai mà xem , đây là phim làm về lịch_sử đương_nhiên khác điện_ảnh , khác thương_mại , đương_nhiên khó nuốt & quot ; ụ ẹ chúng mài là sao , giờ xem phim éo được chê luôn à , thấy dở thì chê thôi chứ_lại còn phải quan_tâm lắm thứ thế à",youtube_new,negative,negative,none,negative,none,negative,0.88
b4d1a85ea534,theo ý_kiến mình thì bộ phim mùi cỏ cháy sẽ hay hơn đôi_chút so với đào phở và piano,youtube_new,positive,none,none,none,none,none,0.92
19b206a6a610,cảm_ơn chủ thớt nhiều review với giọng đọc và nội_dung cuốn qua hình_ảnh thôi tôi đã muốn xem phim rồi . 1like và được kênh : smiling_face_with_smiling_eyes :,youtube_new,positive,positive,none,none,none,positive,0.88
a02d43cf397c,"xét về nhiều góc_cạnh để làm ra 1 bộ phim về lịch_sử vn cực_kì khó . khó ở đây không phải về kinh_phí mà về nội_dung , khô_khan thì không ai xem mà hư_cấu thì bị chửi .",youtube_new,none,neutral,none,none,none,none,0.85
6567244eb019,xem thích nhất thằng bé đánh giày và ông moa tuấn hưng . lúc thằng bé đánh giày bị : water_pistol : tội quá trời buồn (,youtube_new,none,none,positive,none,none,none,0.88
8c03cb28b28f,"tôi 37t là cha của 2 đứa con 4t và 2t , tôi ở miền nam và tất_nhiên chưa được xem phim này , nhưng tôi rất háo_hức và khi nghe review tôi đã chảy nước_mắt vì sự cao_đẹp , hào_hùng của cha_ông : crying_face :",youtube_new,positive,positive,none,none,none,none,0.88
41dba9fd762e,nhìn trailer của như kiểu đoạn cuối của phim 1917 vậy .,youtube_new,none,none,none,none,none,neutral,0.85
20be828ebff0,phim tạm ổn 20 tỷ vậy ok rồi,youtube_new,neutral,none,none,none,none,none,0.88
39825f523134,"phim mang tính_chất tuyên_truyền là chủ_yếu , dell có tính thương_mại gì hết : face_with_tears_of_joy :",youtube_new,negative,negative,none,none,none,none,0.88
90edffc5c91a,"phim 20 tỷ là quá ổn rồi . mấy bạn trẻ xem ( hoặc chưa xem ) nhảy vào chê kỹ_xảo này_nọ ... đến cái phim hài nhảm của trấn thành cũng 50 tỷ rồi ; phim marvel thì chẳng có phim nào dưới 100tr usd cả . mấy bạn đòi_hỏi cái gì vậy ? góp_ý thì phải chân_thành , cầu thị ... chứ đừng đem ra so_sánh với mấy phim siêu_nhân và phim ... & quot ; chưởng & quot ;",youtube_new,positive,none,none,none,none,neutral,0.88
80bd544a3c92,"dựng cảnh khá tốt đấy nhìn rất hà nội xưa . . chứ không như phim gì trong nam làm quả dã_sử mà dựng trường_quay y_như bọn trẻ_em tiểu_học làm phim : downcast_face_with_sweat : . cửa thành mà mấy ông trong đó làm_bằng tấm nan tre hay gì ấy , thô dữ lắm",youtube_new,none,none,none,none,none,positive,0.88
c468afb7ea18,"ai chê tôi không quan_tâm . nhưng tôi xem muốn xem_lại lần nữa để thẩm thêm vì nó quá hay và muốn thẩm tiêu_đề của phim & quot ; đào , phở , piano & quot ;",youtube_new,positive,none,none,none,none,none,0.96
e89961acf354,"hóng cảnh nóng giường chiếu của nữ chính xinh_đẹp , chứ phim việt nam thì chỉ có chó nó coi",youtube_new,negative,none,none,none,none,none,0.92
3e40a8d57b96,tuổi lờ với phim mai,youtube_new,negative,none,none,none,none,none,0.92
7b5532710362,10 rưỡi hôm_qua biết tin 11h có xuất chiếu gần nhà bán vé trực_tiếp nên phóng vội đi xem . phim tốt đúng là không bõ công đi xem .,youtube_new,positive,none,none,none,none,none,0.96
fcfd53e139ab,phim về hn thì nên xem thay_vì xem phim tq,youtube_new,positive,none,none,none,none,none,0.88
30322c9eb479,"nhà_nước nên đầu_tư nữa vào những thể_loại phim tương_tự . lịch_sử miền bắc là một kho kịch_bản chưa được khai_thác làm phim . dân miền bắc cũng khát thể_loại phim nhà_nước lâu rồi . mong sao tiếp_tục được phát_huy , duy_trì . mong sao có những nghệ_sỹ cao_cả công hiến cho đất_nước .",youtube_new,positive,positive,none,none,none,none,0.88
e55947050d73,nếu mà nói thật thì tôi thấy phim chiến_tranh ngày_xưa việt_nam làm còn hay hơn phim này,youtube_new,negative,none,none,none,none,none,0.88
a9c13d6b7122,quả bom 3 càng của lục_quân đế_quốc nhật đâm xe_tăng quá thuyết_phục,youtube_new,none,none,none,none,none,positive,0.92
ca878d919864,xưa jo vẫn hay xem kênh này review film này nhưng sau hôm_nay thì xin phép bái bai luôn,youtube_new,negative,none,none,none,none,none,0.92
cce5c1e169e4,"vấn_đề duy_nhất là bom càng ảo ma canada . thực_tế bom ba_càng chỉ có_thể làm nổ xích tăng , độ hiệu_quả không cao . tôi biết phim cần một pha epic đẩy cảm_xúc phim lên cao_trào , nhưng vẫn còn nhiều lựa_chọn khác hơn là pha hoá superman của cô gái : face_with_tears_of_joy :",youtube_new,none,negative,none,none,none,negative,0.88
ea78d851138d,20tỉ mà không trau truốt thì dẹp mẹ phim đi,youtube_new,negative,none,none,none,none,none,0.92
29a2f5e58c81,"phim này mình sẽ đưa gia_đình nhất là ba mẹ mình cũng là bộ_đội , mong nó sẽ chiếu ở miền nam .",youtube_new,positive,none,none,none,none,none,0.88
b7c82e94f89c,mình mong phim này vào miền nam . đảm_bảo sẽ hốt bạc cho nhà_nước .,youtube_new,positive,none,none,none,none,none,0.88
d7707a50bb6f,"xem đoạn nữ chính cầm bom ba_càng nhảy vào làm nổ xe_tăng buồn_cười vãi , lính pháp mắt chữ o mồm chữ a vì không nghĩ bom ba_càng có_thể làm nổ được xe_tăng , thời_buổi nào rồi mà còn làm cảnh cháy nổ rất & quot ; quê_mùa & quot ; ( quay cảnh nữ chính chạy - quay cận mặt lính pháp - quay cận mặt nhân_vật nữ chính - quay cảnh xe_tăng mô_hình nổ ... )",youtube_new,none,none,none,none,none,negative,0.96
ed61cbb8a47d,mình sẽ đi xem phim này vì mình muốn ủng_hộ cho phim lịch_sử việt_nam,youtube_new,positive,none,none,none,none,none,0.95
1524ac9b3de0,"cái thời mấy chục năm trước làm ph8m lịch_sử nó thật lắm ... cảnh cách nổ , súng_ống , xe_tăng , thậm_chí cả máy_bay ... giờ làm phim được hỗ_trợ kĩ_xảo càng nhiều càng thấy giả_tạo , cháy nổ cũng ảo ... bom ba_càng chọc xe_tăng mà nổ tung cả gáo nhưng cũng là 1 mớ kĩ_xảo . .",youtube_new,none,none,none,none,none,negative,0.92
f63cbc08d097,này giống tóm_tắt nội_dung chứ chưa phải review ... vì từ đầu đến cuối không thấy nói đến điểm cộng hay trừ của phim như những video khác của trang,youtube_new,negative,none,none,none,none,none,0.88
8d2d00813328,đất rừng phương nam của trấn thành đâu nhỉ . đây mới gọi là phim chứ,youtube_new,positive,none,none,none,none,none,0.85
519ff6874699,chưa xem phim mà xem review nổi da_gà ... phải xem !,youtube_new,positive,none,none,none,none,none,0.88
c7e60967be93,phim như cc mà khen vui ),youtube_new,negative,none,none,none,none,none,0.96
1337702a6993,má phim đúng hay chứ . cảnh đám_cưới làm mình nhớ tới cảnh đám_cưới của dương quá và tiểu long nữ trong mật thất_cổ mộ . quá đẹp vui ),youtube_new,positive,none,none,none,none,positive,0.96
806279c865a1,bố mình nếu còn sẽ rất thích phim này,youtube_new,positive,none,none,none,none,none,0.88
da493b1fa49b,"mình ở nước_ngoài cũng rất muốn xem phim . với khoản đầu từ 20 tỷ thì khá là khó để tạo ra một bộ phim chiến_tranh một_cách hoành_tráng và chân_thực được , quan_trọng là nó có_thể gợi lên được cảm_xúc của người xem rồi đọng lại gì đó sau khi rời khỏi rạp chiếu . ít_ra giữa vô_vàn những bộ phim hài nhảm , bối_cảnh phong_phú mà câu_chuyện hời_hợt , diễn_xuất thiều chiều sâu thì đây thực_sự là một sản_phẩm đặc_biệt dù chưa chắc đã quá đặc_sắc . mong các đơn_vị tư_nhân có_thể mạnh_dạn đầu_tư những bộ phim có chủ_đề hoặc ít_ra là những ý_tưởng khác_biệt , điện_ảnh không phải cứ hài , kinh_dị và giải_trí , cho người xem những chiêm_nghiệm và trải nghiệm mới thực_sự là thiên_chức của nó .",youtube_new,positive,positive,none,none,none,neutral,0.85
35cddb9dd446,"nghe review thôi đã thấy xúc_động , một thời hào_hùng của cha_ông chúng_ta .",youtube_new,positive,positive,none,none,none,none,0.88
d4e806282370,chắc nhiều người xem về không dám chê dù phim không hề hay như trên mạng tung_hô . mình sợ cái tinh_thần số đông đúng thì mình phải ngậm_miệng nói theo số đông quá đi .,youtube_new,negative,none,none,none,none,none,0.96
62ac0fec5d91,thoii để bọn hà_nội coi đi . phim làm như quý lắm không có nổi một cái trailer ra_hồn,youtube_new,negative,none,none,none,none,negative,0.88
71d81ef3c110,"phim gì dở ẹt sạn không , mà khen như gì , đừng có cái kiểu kinh_phí nhiêu đó nhiêu đó phim vn làm được vậy là hay lắm òi , uiss nên 30 năm phim được đặt_hàng nó vẫn vậy . nếu mà chịu tìm_hiểu kĩ thì phim này thế_nào cũng dở vì ông nội đạo_diễn làm phim nào cũng dở . thì nó hay kiểu gì khi mà cả chục phim trước của ổng đều dở , ổng cũng đã làm phim thương_mại và cũng doanh_số ẹc ẹc lỗ đủ điều . vậy thôi",youtube_new,negative,negative,none,negative,none,none,0.96
9bb73b78f60d,có bộ phim nèo đó của anh đạo_diễn nèo đó được đầu_tư tận 40 tỉ nhưng không_thể tái_hiện được miền nam việt_nam trước 1945,youtube_new,none,none,none,negative,none,negative,0.88
77337d46a713,chê phim như c thì có bị chụp_mũ là 3 / không ạ !,youtube_new,negative,none,none,none,none,none,0.92
dc54cf31e55a,"phim này mà ad khen thì chịu rồi , chắc là công_tâm ?",youtube_new,negative,none,none,none,none,none,0.85
4880cb38c7e8,"phim ra sau 2 tuần rồi mới tung trailer : rolling_on_the_floor_laughing : . khen rất nhiều nhưng không dám chấm điểm , sao lại sợ hải tới như_vậy",youtube_new,negative,none,none,none,none,none,0.85
295484b82099,"chưa đi xem phim nhưng xem 1 số phân_đoạn , và 1 vài review & # 39 ; công_tâm & # 39 ; thì phim dừng lại ở mưc độ chấp_nhận được , nói hay và bi_tráng thì nó lại hơi hơi ... nói_chung từ trailer , các phân_đoạn được leak ra thì không bàn đến nội_dung nhưng lời thoại rất kịch , bối_cảnh thì không được chỉn_chu , tạo_hình_nhân_vật cũng không ở mức ok , kỹ_xảo thì ... vậy nên phải chấp_nhận 1 điều là xem phim vì lâu_nay mới cho ra 1 bộ phim lịch_sử có_thể xem được , chứ ai mà nói phim hay , xuất_sắc thì chắc & # 39 ; yêu nước & # 39 ; lắm . thứ 2 là thấy nhiều người so_sánh phim mai , thật_sự khá buồn_cười , tui không thích TikTok nhưng công_nhận phim TikTok nó có nét điện_ảnh hơn so với mặt_bằng chung phim việt , doanh_số cũng thể_hiện thị_hiếu người xem thôi .",youtube_new,neutral,negative,negative,none,none,negative,0.88
7353496347b1,nếu các bạn muốn biết phim có hay hoặc dỡ nhưng không đi xem được thì các bạn lên phở bò xem review vui ) 2 / 10 vui ),youtube_new,negative,none,none,none,none,none,0.88
573c1f4aa2df,mấy má chê phim là có coi phim chưa ? thường mấy phim nhà_nước chiếu đâu quan_trọng_thương_mại đâu . này hay nên người_ta rỉ_tai nhau rủ đi coi như & quot ; em chưa 18 & quot ; hay & quot ; quỷ cẩu & quot ; á chứ nếu nói phim pr quảng_cáo thì mắc gì có 1 rạp chiếu muốn mua vé coi cũng không còn mà mua .,youtube_new,positive,none,none,none,none,none,0.88
8079a83c536e,"may_mắn đã xem được ở rạp beta , phim làm chỉnh chu và đẹp nhé , nhưng nhịp phim hơi vội .",youtube_new,positive,negative,none,none,none,positive,0.88
5bc1cf7b32a9,"phim không hay , xem như phim tuyên_truyền",youtube_new,negative,negative,none,none,none,none,0.92
63c0094e183c,"thà xem mấy phim lịch_sử chính_thống thế này còn hơn xem mấy loại rác xuyên_tạc lịch_sử của thằng trấn_lột , không hiểu sao chưa bị xử_lý",youtube_new,positive,none,none,none,none,none,0.88
4c38d7a252fa,điểm trừ là cho thằng rác_rưởi vào phim,youtube_new,negative,none,negative,none,none,none,0.88
5c5d51030ebb,"góp_ý , nếu dính video nhiều ảnh kiểu này . admin edit ảnh thu phóng như mấy kênh bóng_đá sẽ ok hơn",youtube_new,none,none,none,none,none,neutral,0.85
23cc1f090ddd,chê phim này là 3 sọc đu càng không nói nhiều,youtube_new,negative,none,none,none,none,none,0.92
affc8814e6eb,"sau nhiều đêm không ngủ , không ngủ vì lo điện_ảnh nước_nhà . . tôi nghĩ rằng nên ủng_hộ phim này ( đào , phở & amp ; piano ) , tại vì : - bối_cảnh phim khá hay : bố cảnh đặt ở giai_đoạn pháp tái_chiếm đông dương , khi chính_quyền mới rút hết lên hang pác pó ... ở hà_nội chỉ còn những người dân yêu tự_do chiến_đấu cho tự_do - nhân_vật cũng rất hay : nữ chính là một tiểu_thư hà_nội như bước ra từ văn của vũ trọng phụng , chứ không phải người bắc ai cũng nghèo như làng vũ đại ... mang lại cái nhìn mới cho những người không có nhiều tầm nhìn lịch_sử ... giống như việc anh bạn tàu làm nhiều phim miêu_tả thời_kỳ dân quốc toàn mấy nguyên_soái 6 múi , đẹp_trai , lo cho dân vậy ... - một nhân_vật phụ mà tôi thấy hay đó là nhân_vật mục_sư , hầu_tư tất_cả phim cm trước đây toàn miêu_tả công_giáo rất cực_đoan , tay_sai , nối giáo các thứ ... phim này lại miêu_tả mục_sư rất đời_thường , sống vì đạo chứ không vì chính_trị - và cuối_cùng thì người_ta cũng đã biết lính viễn_chinh pháp phần_lớn là người daden chứ không phải toàn tây da trắng như các phim trước đây !",youtube_new,positive,none,positive,none,none,positive,0.88
34594f2508a3,"thật_ra nếu ai có đọc về lịch_sử hay có người_nhà dân 54 thì sẽ thấy bộ phim sẽ cho ta 1 góc nhìn khác , một suy_nghĩ về sự đại đi dân năm 54 , căm_ghét hơn vào cái tụi đang trốn ở bắc pó",youtube_new,positive,positive,none,none,none,none,0.85
9aef5521404f,phim ok . mình xem rùi : smiling_face_with_hearts :,youtube_new,positive,none,none,none,none,none,0.96
c5cddd5c0cb8,"phim ngoài nắc thôi trong nam chắc không nổi , dạ toàn bọ bò với lĩ dlv khen , thằng nào chửi thì vào đây tao đếm hết",youtube_new,negative,none,none,none,none,none,0.85
3a53d4eacf6a,"kênh này bị gì không ? phim bối_cảnh vậy_mà khen được , 2024 mà tuong 1924 , cúng cụng thì cũng làm đàng_hoàng . tuyên_truyền cho đảng thì cũng có lương_tâm 1 chút .",youtube_new,negative,none,none,none,none,negative,0.88
a85ae82c1a87,đã hay thì không cần quảng cái khán_giả sẽ vẫn tự tìm đến . mong làm nhiều phim về lịch_sử dân_tộc hơn_nữa,youtube_new,positive,none,none,none,none,none,0.92
00a601e4c601,"này mà là phim điện_ảnh sao ta ? phải gọi là phim truyền_hình mới đúng : dàn_dựng thô_sơ , kịch_bản nhiều sạn quá !",youtube_new,negative,negative,none,negative,none,none,0.92
b343ac81dee9,"phèn , tôi bt phim này khoảng giữa tháng 4 2023 rồi",youtube_new,negative,none,none,none,none,none,0.88
101fcfecab01,"mình rất ít khi xem phim việt_nam vì mình từng có tư_tưởng rằng phim việt không hay không được đầu_tư chu_đáo , nhưng dần_dần tư_tưởng đó xóa_nhòa vì lần đầu xem phim & quot ; hai phượng & quot ; mình đánh_giá cao về cảnh hành_động còn cốt_truyện thì như mì ăn_liền & quot ; dễ ăn dễ tiêu dễ ỉa & quot ; chả đọng được gì trong lòng , mấy hôm trước mình có đi xem phim & quot ; mai & quot ; và thật_sự mình rất thích bộ phim đó , một bộ phim hay_là khi xem xong chúng_ta còn nhớ nội_dung phim và có những nhân_vật nào và các sự_việc xảy ra trong phim , rồi sau khi bước chân khỏi phòng chiếu_phim chúng_ta bàn_luận mấy hôm mới hết được ý_nghĩa của phim , đó mới là một bộ phim hay dự_kiến mình sẽ xem phim & quot ; đào , phở , piano & quot ; vào cuối tuần , hãy đi xem với cái đầu thoáng và đừng kỳ_vọng gì với một bộ phim kinh_phí thấp và gắn liền lịch_sử , hay coi như đi học môn lịch_sử bằng cách xem phim và uống coca ăn bỏng ngô",youtube_new,positive,negative,none,none,none,positive,0.85
186cfb2e89cd,cuối_cùng chỉ có phim nhà_nước mới có cơ_hội nhận oscar . chúc_mừng bom tấn điện_ảnh nước_nhà ! khâm_phục và trân_trọng : red_heart :,youtube_new,positive,none,none,none,none,none,0.92
70a890188ee2,"cũng là phim về lịch_sử , cũng 20 tỷ đầu_tư , nhưng phim này không bằng phim người bất_tử của victor vũ .",youtube_new,negative,none,none,none,none,none,0.92
a7c8f7c46d17,phim cực_kì chuẩn vị hà_nội . tôi đã xem chai lơ điều đó khiến tôi khóc rất nhiều .,youtube_new,positive,positive,none,none,none,none,0.92
5a3e5c601685,"phim này chiếu trên tv xem thì ổn hơn . phim kịch_bản dễ đoán , rời_rạc . nhân_vật thiếu chiều sâu , không có diễn_biến tâm_lí . không thấy được rõ khí_chất của người việt nam hào_hùng chống pháp mà chỉ có yếu_tố hời_hợt . âm_thanh và hình_ảnh thì 2 / 10 . khen duy_nhất là bối_cảnh hà nội xưa và bác trần lực . còn lại thì tệ . trải nghiệm 2 / 10 . p / s : quan_điểm cá_nhân",youtube_new,negative,negative,neutral,none,negative,negative,0.92
9d8230efbf24,"chỉ nghe review với trailer thôi tôi mới thấy chất thơ và chất tình của phim , cái chất rất riêng của người hà_nội",youtube_new,positive,none,none,none,none,none,0.88
2b16b1a51e5a,ủa phim có cảnh nóng à : face_with_open_mouth :,youtube_new,none,none,none,none,none,neutral,0.92
34b36e3fc969,"chú_ý spoiled : + 10 điểm tinh_tế : cảnh động phòng của đôi trẻ rất kín_đáo , tính tế nhưng người_ta vẫn hiểu là họ & quot ; đang làm gì & quot ; không cần phải khoe hàng_họ ( à trừ cảnh lưng trần của cô gái ) chẳng hiểu sao cứ nhìn thấy a tuấn hưng là tự_nhiên tôi buồn_cười pha ôm bom của cô gái cực_kỳ epic , nổi da_gà luôn , bác bán phở thì 1 dao hạ mấy thằng địch liền , 1 pha toả sáng hết_sức tự_nhiên của & quot ; anh nhuận ” nam chính có vẻ như khá hậu_đậu , đoạn chạy trên mái nhà mình đang định khen như assassin & # 39 ; s creed thì ổng té cái rầm ... má vui ) ) tạm_thời chỉ nhớ có bằng ấy tình_tiết thôi vui )",youtube_new,none,none,neutral,none,none,positive,0.85
ad55aa202628,nếu để_ý kỹ tụi m sẽ thấy được cục nóng máy_lạnh thời nay sạn qa sạn,youtube_new,none,none,none,none,none,negative,0.92
b0ba92ae61ef,"nói_chung là phim ban_đầu làm với tính_chất kỉ_niệm do nhà_nước đặt cùng với ngân_sách thấp hơn nhiều so với trung_bình phim rạp vn nên phim còn nhiều khuyết_điểm từ kịch_bản , lời thoại , bối_cảnh phim và cách setup ánh_sáng mang tính_chất sân_khấu kịch hơn là phim điện_ảnh ( nhấn_mạnh là rất kịch ) . mạch phim nhiều đoạn chậm nhiều khoảng khiến mình liên_tưởng đến những bộ phim pháp thời xưa , nếu bạn quen xem phim đương_đại sẽ thấy những đoạn này hơi thừa và lê_thê . ưu_điểm của phim thì rõ_ràng là yếu_tố lịch_sử , nét thơ và dịu của hà nội xưa , trang_phục của phim rất chỉnh chu . kịch_bản không phải điểm mạnh nhưng vẫn rất cảm_xúc .",youtube_new,negative,neutral,none,none,none,negative,0.88
acacf1503d85,"coi vì yêu nước , chứ phim còn yếu về nhiều mặt",youtube_new,negative,none,none,none,none,none,0.92
ce6038896d04,"mình chẳng thích phim này tẹo nào cả : face_with_rolling_eyes : nó giống_hệt như trường_hợp game 7554 . không_thể vì nó là 1 bộ phim về chủ_đề hào_hùng mà có_thể bỏ_qua sự_thật nó là 1 bộ phim không hay , lỏng_lẻo , hời_hợt , từ trang_phục đến đạo_cụ , từ diễn_viên đến cảnh_quan , và quan_trọng hơn là nó chẳng có tí chất nào hn cả . mình không rõ người viết ra bài review này có được tài_trợ hay không , nhưng nếu khen như thế chứng_tỏ bạn gần như chẳng hiểu cái gì về lịch_sử và biết được bao_nhiêu về hn . đảm_bảo là bất_cứ ai từng xem & quot ; hà nội mùa đông 46 & quot ; sẽ cực_kỳ khó_chịu : face_with_rolling_eyes :",youtube_new,negative,negative,negative,none,none,negative,0.92
c5681f7060f9,"phim do nhà_nước đặt_hàng_không nhằm mục_đích thương_mại , nên ít thấy truyền_thông",youtube_new,neutral,none,none,none,none,none,0.85
40b0deed8ea4,"phim này giống áo lụa hà đông , diễn_xuất , cảm_xúc , bối_cảnh cảm_động nhưng mà thoại kịch khô_cứng với mạch phim , kịch_bản nhiều đoạn dư_thừa làm tụt mood",youtube_new,none,negative,positive,none,none,positive,0.88
7.62E+18,muốn xem_lại lần nữa quá,tiktok,positive,none,none,none,none,none,0.92
7.62E+18,"lần nào xem_lại cũng khóc , thật_sự không_thể kiềm : loudly_crying_face : : loudly_crying_face :",tiktok,positive,positive,none,none,none,none,0.85
7.62E+18,phim hay quá nhưng doanh_thu thấp_vậy,tiktok,positive,none,none,none,none,none,0.95
7.62E+18,coi phim này khóc lụt nhà nhớ ngoại quá : pleading_face :,tiktok,positive,positive,none,none,none,none,0.88
7.62E+18,phim hay lắm xem mà sắp khóc : pensive_face :,tiktok,positive,none,none,none,none,none,0.98
7.62E+18,"nhớ lại : ngoại mất m2 tết , mấy ngày sau chán quá đi xem phim xem đúng phim này , khóc hết nước_mắt luôn : loudly_crying_face : : loudly_crying_face : : loudly_crying_face :",tiktok,positive,none,none,none,none,none,0.85
7.62E+18,ý là đổi nhạc đi : loudly_crying_face :,tiktok,none,none,none,none,negative,none,0.92
7.62E+18,phim này của thái nè hay lắm,tiktok,positive,none,none,none,none,none,0.98
7.62E+18,rất ít khi đi xem phim nhma phim này mình tâm_đắc quá . . nhớ bà nội nhiều,tiktok,positive,none,none,none,none,none,0.95
7.62E+18,ê tôi xem phim này xong khóc cái bản không lồng_tiếng nó xúc_động lắm,tiktok,positive,positive,none,none,none,none,0.88
7.63E+18,coi này dù bản thái hay việt tao đều khóc,tiktok,positive,positive,none,none,none,none,0.85
7.63E+18,phim này thật_sự rất hay : pleading_face :,tiktok,positive,none,none,none,none,none,0.98
7.63E+18,phim nay toi xem roi,tiktok,neutral,none,none,none,none,none,0.92
7.63E+18,tôi coi mà khóc như mưa kiểu nó nhẹ_nhàng nhưng mà kiểu càng xem càng thấy thấm và khóc nhiều,tiktok,positive,positive,none,none,none,none,0.85
7.62E+18,phim hay vãi : flushed_face :,tiktok,positive,none,none,none,none,none,0.98
7.62E+18,khuyên ae nên xemm nha đầu phim không hay lắm cuối phim coi_chừng khóc : loudly_crying_face :,tiktok,positive,positive,none,none,none,none,0.85
7.62E+18,coi buồn vãi : loudly_crying_face : : loudly_crying_face :,tiktok,negative,none,none,none,none,none,0.92
7.62E+18,bài hát gì mà lướt trúng là nước_mắt rơi,tiktok,none,none,none,none,positive,none,0.95
7.62E+18,hoi toi tôi coi tôi khoc nhu mưa,tiktok,positive,none,none,none,none,none,0.85
7.63E+18,xem mà muốn khóc luôn á,tiktok,positive,none,none,none,none,none,0.85
7.62E+18,phim này xem rồi buồn vãi : disappointed_face :,tiktok,negative,none,none,none,none,none,0.92
7.62E+18,phim dau tien khoc trong rạp . .,tiktok,positive,none,none,none,none,none,0.88
7.62E+18,"phim này xem khóc quá trời xem mà khóc thở không nổi luôn ớ , ai chưa xem nên xem đi ạ hay lắm luôn : face_holding_back_tears :",tiktok,positive,positive,none,none,none,none,0.92
7.62E+18,phim này lúc đó có đi xem cái kết buồn vãi,tiktok,none,negative,none,none,none,none,0.92
7.62E+18,"nhớ lúc xem ở rạp , khóc mà cảm_giác không ngừng được , vì mình cũng thương ngoại , cũng nhớ ngoại : loudly_crying_face :",tiktok,positive,positive,none,none,none,none,0.85
7.62E+18,coi lần nào khóc lần đó,tiktok,positive,positive,none,none,none,none,0.85
7.62E+18,bộ đầu_tiên tôi khóc trong rạp á tr : loudly_crying_face : : loudly_crying_face : : loudly_crying_face :,tiktok,positive,none,none,none,none,none,0.92
7.63E+18,cái phim gì mà khóc với luỵ quá trời : loudly_crying_face :,tiktok,positive,positive,none,none,none,none,0.88
7.63E+18,coi 5 lần hết 5 lần khóc,tiktok,positive,positive,none,none,none,none,0.85
7.63E+18,đã coi và cũng đã khót vui,tiktok,positive,none,none,none,none,none,0.85
7.63E+18,"phim này hay điên , tôi khóc trôi cái rạp",tiktok,positive,none,none,none,none,none,0.98
7.63E+18,coi_bộ này lúc mới chiếu rạp đến giờ vẫn còn đọng lại trong lòng,tiktok,positive,none,none,none,none,none,0.95
7.62E+18,ngoại mới mất được 2 tuần xem phim này khóc hết nước_mắt luôn,tiktok,positive,positive,none,none,none,none,0.85
7.62E+18,coi khóc như_điên luôn á tr : loudly_crying_face : : loudly_crying_face : : loudly_crying_face :,tiktok,positive,none,none,none,none,none,0.85
7.63E+18,đây là pele tôi coi phim này 6 lần rồi : relieved_face :,tiktok,positive,none,none,none,none,none,0.92
7.62E+18,trung_bình phim đá bóng của triều_tiên,tiktok,neutral,none,none,none,none,none,0.88
7.61E+18,hay : smiling_face_with_hearts :,tiktok,positive,none,none,none,none,none,0.95
7.61E+18,hay : smiling_face_with_hearts : : smiling_face_with_hearts : : smiling_face_with_hearts :,tiktok,positive,none,none,none,none,none,0.98
7.59E+18,phim hay : smiling_face_with_hearts : : smiling_face_with_hearts :,tiktok,positive,none,none,none,none,none,0.98
7.59E+18,phim rất hay : thumbs_up :,tiktok,positive,none,none,none,none,none,0.98
7.59E+18,tốt : rolling_on_the_floor_laughing :,tiktok,positive,none,none,none,none,none,0.9
7.56E+18,"phim hay quá , xem mà nổi da_gà cứ như mình đang yêu í : rolling_on_the_floor_laughing :",tiktok,positive,none,none,none,none,none,0.96
